id,user_id,name,description,condition,notes,created_at,updated_at,type,country,year,front_image,back_image,added_by,added_date,continente,continent
229,8050297c-c956-4a6b-8857-55a45d502609,5 Tögrög,,ottima,,2025-06-02 10:27:01.510991+00,2025-06-02 10:27:01.510991+00,banconota,Mongolia,1993,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/mub6sqqi9ug_1748860017756.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/48pf4kk8obv_1748860019700.jpg,Dario,2025-06-02 10:27:01.439+00,,Asia
230,8050297c-c956-4a6b-8857-55a45d502609,5 Tögrög,,ottima,,2025-06-02 10:27:47.687731+00,2025-06-02 10:27:47.687731+00,banconota,Mongolia,2008,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/i1gcuohgipm_1748860063018.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/y70v66nsv_1748860065165.jpg,Dario,2025-06-02 10:27:47.624+00,,Asia
231,8050297c-c956-4a6b-8857-55a45d502609,10 Tögrög,,ottima,,2025-06-02 10:29:12.96465+00,2025-06-02 10:29:12.96465+00,banconota,Mongolia,2002,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/28wpicfmtt2_1748860149040.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/ctonj3owvc_1748860150959.jpg,Dario,2025-06-02 10:29:12.904+00,,Asia
232,8050297c-c956-4a6b-8857-55a45d502609,10 Tögrög,,ottima,,2025-06-02 10:30:11.030428+00,2025-06-02 10:30:11.030428+00,banconota,Mongolia,2009,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/md7cfhbp7m8_1748860206792.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/oi7juqz7ix_1748860209043.jpg,Dario,2025-06-02 10:30:10.966+00,,Asia
233,8050297c-c956-4a6b-8857-55a45d502609,10 Tögrög,,ottima,,2025-06-02 10:31:05.723058+00,2025-06-02 10:31:05.723058+00,moneta,Mongolia,2018,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/5ewn2nkyt76_1748860261561.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/ary0mkm2ix_1748860263523.jpg,Dario,2025-06-02 10:31:05.659+00,,Asia
234,8050297c-c956-4a6b-8857-55a45d502609,50 Tögrög,,ottima,,2025-06-02 10:54:07.45073+00,2025-06-02 10:54:07.45073+00,banconota,Mongolia,2016,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/owfqo17w8d_1748861642440.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/2deor9xf1nu_1748861645135.jpg,Dario,2025-06-02 10:54:07.283+00,,Asia
235,8050297c-c956-4a6b-8857-55a45d502609,20 Tögrög,,ottima,,2025-06-02 10:55:00.184987+00,2025-06-02 10:55:00.184987+00,banconota,Mongolia,2014,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/wj65ko3zs4_1748861695928.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/gvm8649ylm7_1748861698075.jpg,Dario,2025-06-02 10:55:00.123+00,,Asia
236,8050297c-c956-4a6b-8857-55a45d502609,1 Tögrög,,ottima,,2025-06-02 10:55:52.515227+00,2025-06-02 10:55:52.515227+00,banconota,Mongolia,2008,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/p8yvefks3tc_1748861748745.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/81o7dg8b753_1748861750403.jpg,Dario,2025-06-02 10:55:52.45+00,,Asia
237,8050297c-c956-4a6b-8857-55a45d502609,1 Rupee,,ottima,,2025-06-02 11:28:31.097655+00,2025-06-02 11:28:31.097655+00,banconota,Nepal,1993,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/snc4tonlshp_1748863706993.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/e0arg4m3f04_1748863709027.jpg,Dario,2025-06-02 11:28:31+00,,Asia
238,8050297c-c956-4a6b-8857-55a45d502609,2 Rupees,,ottima,,2025-06-02 11:29:22.872269+00,2025-06-02 11:29:22.872269+00,banconota,Nepal,2000,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/1kiiqc05wkki_1748863758214.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/gv1ja9bswk7_1748863760460.jpg,Dario,2025-06-02 11:29:22.815+00,,Asia
239,8050297c-c956-4a6b-8857-55a45d502609,1 Mohru,,ottima,,2025-06-02 11:30:17.457807+00,2025-06-02 11:30:17.457807+00,banconota,Nepal,1960,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/i61hxbpa6k_1748863813406.jpg,https://saofewzchoidfzozcuhd.supabase.co/storage/v1/object/public/collection-images/8050297c-c956-4a6b-8857-55a45d502609/wfeakkzk5aa_1748863815427.jpg,Dario,2025-06-02 11:30:17.396+00,,Asia
466,034d088d-b98b-429d-ba81-57a1a1881d28,1 Mohru,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1TyopBuRO4bg4lH93SyqaU6OhSB6x9-w8,https://drive.google.com/uc?export=view&id=1AlJ7C0bGPC4TrrEfBK1n5kTf4Qwq1Hrl,,2025-06-04 23:03:29.446171+00,,
467,034d088d-b98b-429d-ba81-57a1a1881d28,2 Rupees,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1L8dbn8EcWEquGOl4RmuE82mnNJUh3goT,https://drive.google.com/uc?export=view&id=1at8NT-NhKpgN7u8cncmjrXdjrKWoZokz,,2025-06-04 23:03:29.446171+00,,
468,034d088d-b98b-429d-ba81-57a1a1881d28,1 Rupee,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1OPROUR4hrcpba3tHu2qPNoy0dPHjh3JQ,https://drive.google.com/uc?export=view&id=1LboFZhBzplG54pkWsvyGsIL4TMXDPXv9,,2025-06-04 23:03:29.446171+00,,
469,034d088d-b98b-429d-ba81-57a1a1881d28,1 Tögrög,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1tXh1Gn_LSO2MEXP3DSimRpxzgMMRbete,https://drive.google.com/uc?export=view&id=1JhNZvxJ_VI7jBJ1S8BvoooAE2ZK3BpeT,,2025-06-04 23:03:29.446171+00,,
470,034d088d-b98b-429d-ba81-57a1a1881d28,20 Tögrög,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1PdKS52jV0gvQt7zPcfEcQ3kJGp7rV_9W,https://drive.google.com/uc?export=view&id=19ldjQWJ4IJFfcxPAdhmfUy0HIBmUrQIK,,2025-06-04 23:03:29.446171+00,,
471,034d088d-b98b-429d-ba81-57a1a1881d28,50 Tögrög,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1DWk_zAo1vwIDk5nsWCnqYWQKx1Q_omgo,https://drive.google.com/uc?export=view&id=1l29g6px_1_88BHaDLBchyRON7wGgnMlc,,2025-06-04 23:03:29.446171+00,,
472,034d088d-b98b-429d-ba81-57a1a1881d28,10 Tögrög,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1OZDYEhX5ro4YlGNeBG4IyWFSmzuwHK92,https://drive.google.com/uc?export=view&id=1KWA9diuwEyO8VwOmWCEYhQpV64XgaWAf,,2025-06-04 23:03:29.446171+00,,
473,034d088d-b98b-429d-ba81-57a1a1881d28,10 Tögrög,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=19YyEyV1BXeI807VF2_0v7-48r0oMV3kR,https://drive.google.com/uc?export=view&id=1UmzZglel46XgsMe7KuFtuPYBTUL3A69L,,2025-06-04 23:03:29.446171+00,,
474,034d088d-b98b-429d-ba81-57a1a1881d28,10 Tögrög,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=14k8DmzBY_VVPLf1VUbLPXMeE0D4Lln8c,https://drive.google.com/uc?export=view&id=1kUdTfieK0xJ8clBJzgYaHuUxlmTupTfz,,2025-06-04 23:03:29.446171+00,,
475,034d088d-b98b-429d-ba81-57a1a1881d28,5 Tögrög,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=12706JYviofG7PTPc3bXKPfkcVs06QDfo,https://drive.google.com/uc?export=view&id=1BgfxHt5rngRvpplSt4iiHyvco9hb-NMI,,2025-06-04 23:03:29.446171+00,,
476,034d088d-b98b-429d-ba81-57a1a1881d28,5 Tögrög,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1de6cFCzgkVNd2T6YIYVVXkcn51Icxu4j,https://drive.google.com/uc?export=view&id=10PIe1u6Vt-lH--hjST8FYu-oMVKcxowK,,2025-06-04 23:03:29.446171+00,,
477,034d088d-b98b-429d-ba81-57a1a1881d28,500 Tögrög,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1XBRm2_p7E7tt2x3Gl_zc5lCfwD06xFts,https://drive.google.com/uc?export=view&id=17E5pZ0hK_RVJViK7c6KGryGa2y9xOtx1,,2025-06-04 23:03:29.446171+00,,
478,034d088d-b98b-429d-ba81-57a1a1881d28,1 Ringgit,,molto-buona,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1rFxp6-MNqfZOx7Rxgijy5Tz7IDbOkGj1,https://drive.google.com/uc?export=view&id=1UfwksIE1mMCohSkzq7ZhGeKwTxHt9E3l,,2025-06-04 23:03:29.446171+00,,
479,034d088d-b98b-429d-ba81-57a1a1881d28,1 Ringgit,,molto-buona,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1EZqoYvSm3dyUfHddl1Rg_cduYGSNYpFQ,https://drive.google.com/uc?export=view&id=1ZuYSadvIBdS88IQY4sJsvC-TBkks03VG,,2025-06-04 23:03:29.446171+00,,
480,034d088d-b98b-429d-ba81-57a1a1881d28,1 Ringgit,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1m3A3T_jaYdoa_VytOuiOeCd5yrY7AioS,https://drive.google.com/uc?export=view&id=11FgU2qGMSuqehsfHxMxPABTyLeEf162i,,2025-06-04 23:03:29.446171+00,,
481,034d088d-b98b-429d-ba81-57a1a1881d28,5 Rufiyaa,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1E-6S72dtQvWeQ1Tn4d98RMm_MkQA-VZk,https://drive.google.com/uc?export=view&id=1708BAEmvm246Dl5rVXdE-clx-T3PonnJ,,2025-06-04 23:03:29.446171+00,,
482,034d088d-b98b-429d-ba81-57a1a1881d28,5000 Livres,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1dsZWtiTNqpTVXJTuIoJlH6SAyqEaA3oN,https://drive.google.com/uc?export=view&id=1qnUCA6rerRGNBK961VtQxfhnRevrcTLj,,2025-06-04 23:03:29.446171+00,,
483,034d088d-b98b-429d-ba81-57a1a1881d28,5 Livres,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1Er1H4CI69tZuRnrnMksfhN58K1keDloj,https://drive.google.com/uc?export=view&id=1rToGXqN76yuwB4XW_qCrJV33MlFP75rf,,2025-06-04 23:03:29.446171+00,,
484,034d088d-b98b-429d-ba81-57a1a1881d28,1000 Livres,,discreta,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1_TvSpd848AV4Nf4rGJQ4Re4tkcRKOham,https://drive.google.com/uc?export=view&id=1VPXufXd716T8qdFnVubo240WLdFJwFqR,,2025-06-04 23:03:29.446171+00,,
485,034d088d-b98b-429d-ba81-57a1a1881d28,100 Kip,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1AGlm58GfigVyy90tYvWLL1eXyOTZF7TV,https://drive.google.com/uc?export=view&id=1_1sj9STQFR2HnuX0TWypRfgATNrQjDTH,,2025-06-04 23:03:29.446171+00,,
486,034d088d-b98b-429d-ba81-57a1a1881d28,1 Kip,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1oFJwEtJ9WwaN_oPt9KcftKsIcHUd2Qaj,https://drive.google.com/uc?export=view&id=1KNolwhWb5jiJcZVqlPbS8cqJDufVmJyC,,2025-06-04 23:03:29.446171+00,,
487,034d088d-b98b-429d-ba81-57a1a1881d28,1 Kip,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=102Q-qcwYHCUSbQKfddrSR5EMolq8SYAg,https://drive.google.com/uc?export=view&id=1M5O0nMebRIvtVbk_tOagcO1db3oGQq9g,,2025-06-04 23:03:29.446171+00,,
488,034d088d-b98b-429d-ba81-57a1a1881d28,1/4 Dinar,,buona,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1VMA_hkP5MhAukk5TyuIRpe0TnTbjKkcw,https://drive.google.com/uc?export=view&id=1DbcFanRcVYmn8zNQ5LlXPtO2heZUqnvY,,2025-06-04 23:03:29.446171+00,,
489,034d088d-b98b-429d-ba81-57a1a1881d28,1 Dinar,,buona,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1rU76VqTyaDYd_suMTQxHiys1S2uzeCBQ,https://drive.google.com/uc?export=view&id=1aoxuXNE2EFXncRkSGA727XntmLRX-5Z8,,2025-06-04 23:03:29.446171+00,,
490,034d088d-b98b-429d-ba81-57a1a1881d28,3 Dollars,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1aqvI8f520QWSU-4nrdsn4QKANsOwg3uT,https://drive.google.com/uc?export=view&id=1_XICHX5mMOcYwI3AQdmR0JiP42V4U38V,,2025-06-04 23:03:29.446171+00,,
491,034d088d-b98b-429d-ba81-57a1a1881d28,20 Kina,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1GQXuVuOhS3Ivx5ol14pWK3NmwvwWgog2,https://drive.google.com/uc?export=view&id=1QHhd25ZyCp_K3Yz1YWvhNDH7kj1z4MUh,,2025-06-04 23:03:29.446171+00,,
492,034d088d-b98b-429d-ba81-57a1a1881d28,10 Ngultrum,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1UMD-uKq7A342o2QUTmDOxaewc_DW48ko,https://drive.google.com/uc?export=view&id=1xIZ3hEbCuo_Ohy2RC3jiC3566MWTLN5l,,2025-06-04 23:03:29.446171+00,,
493,034d088d-b98b-429d-ba81-57a1a1881d28,1 Ngultrum,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1fT8hzBJ93o9AlVx6ceD8L-rYE2Vs9OHn,https://drive.google.com/uc?export=view&id=1oBf_DJ5Xp2sTq1xGwgTYcPHOXZ4tnXYI,,2025-06-04 23:03:29.446171+00,,
494,034d088d-b98b-429d-ba81-57a1a1881d28,5 Pounds,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1TkrPywFUg6cCRob0EDZqL0pkZln3aEGH,https://drive.google.com/uc?export=view&id=17Ht6sWtKkb-y0WJO5-JCPSX0bkJbJDdk,,2025-06-04 23:03:29.446171+00,,
495,034d088d-b98b-429d-ba81-57a1a1881d28,1 Pound,,discreta,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1O2RH8PFExbcPw3jbL3YGTOXZWewY_z25,https://drive.google.com/uc?export=view&id=1uA90HcuodcYgFq_DY11Pw41bxOoaIe2k,,2025-06-04 23:03:29.446171+00,,
496,034d088d-b98b-429d-ba81-57a1a1881d28,5 Pounds,,buona,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1e62tELWTMdsNmeXfRD1xsoOUt_GPhyos,https://drive.google.com/uc?export=view&id=19jDU4RF2asSlBNTCsIxzfVL3B65pPUOD,,2025-06-04 23:03:29.446171+00,,
497,034d088d-b98b-429d-ba81-57a1a1881d28,5 Pounds,,buona,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1P023Ucp7ajHeDO6yekodZd3-sj7lf6T8,https://drive.google.com/uc?export=view&id=1YdwNoQpZvkFmKPL_hgPgDgLEvmr2DNmr,,2025-06-04 23:03:29.446171+00,,
498,034d088d-b98b-429d-ba81-57a1a1881d28,10 Pounds,,molto-buona,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1q-bJSYDHOzG5RSjj1RVFmKUD1jEuR3KR,https://drive.google.com/uc?export=view&id=1JQCc_hMIoTkJYm82Lm2RGH7jxwp4r1-X,,2025-06-04 23:03:29.446171+00,,
499,034d088d-b98b-429d-ba81-57a1a1881d28,20 Pounds,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1nGHvfyOjxwROHa7oNLQWS9Oct9E5Kl6O,https://drive.google.com/uc?export=view&id=1ygglkB7hBdyDozMIen2jURIkkbK1riVQ,,2025-06-04 23:03:29.446171+00,,
500,034d088d-b98b-429d-ba81-57a1a1881d28,10 Pounds,,molto-buona,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=14vHhxeyHzxzYhsZmd1eMeP6VfW0mMQPC,https://drive.google.com/uc?export=view&id=1S_noa8NHrKpz5Ux49vyoFs7jrrVkO7LU,,2025-06-04 23:03:29.446171+00,,
501,034d088d-b98b-429d-ba81-57a1a1881d28,20 Pounds,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=12BBXYyTwFXjgR6UTF3dIlquugDg744eJ,https://drive.google.com/uc?export=view&id=1Td9j0EKDhFKVc4klNE1AE9b1xB_DMfpo,,2025-06-04 23:03:29.446171+00,,
502,034d088d-b98b-429d-ba81-57a1a1881d28,50 Pounds,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1frkb56zAIOXunPE-Bms4EXKSqG1NsTWn,https://drive.google.com/uc?export=view&id=1x2IPbodWqAIpI7ruJoBahXTmJMscoimI,,2025-06-04 23:03:29.446171+00,,
503,034d088d-b98b-429d-ba81-57a1a1881d28,200 Vatu,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1sWyuI4_Pg3nvUwt_YapnjM7sQB-E2YZ2,https://drive.google.com/uc?export=view&id=1G5sRvAlW1HmfTXYm8s3m0OX72jWWtNNP,,2025-06-04 23:03:29.446171+00,,
504,034d088d-b98b-429d-ba81-57a1a1881d28,2 Lempiras,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1cAEOfwFYbVjBcFVyKG8_nZTLgOwfNEMV,https://drive.google.com/uc?export=view&id=1S0XNEMwFr8N07WdA3Ex9zaxKv19B-sXZ,,2025-06-04 23:03:29.446171+00,,
505,034d088d-b98b-429d-ba81-57a1a1881d28,2 Tyin,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1GiPG3xaTBSEXEiJqdqpJ7pOXjlxsD31L,https://drive.google.com/uc?export=view&id=1hjqnaYNx4WumBocRN9YEf8pwaKrbGjIg,,2025-06-04 23:03:29.446171+00,,
506,034d088d-b98b-429d-ba81-57a1a1881d28,1 Tyin,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1AQfbGeqxORAB4ThGUxanEGucbUkOfAEY,https://drive.google.com/uc?export=view&id=1EFSDRRJO_nP7C4SRXmaG7J6KaSZxwBQv,,2025-06-04 23:03:29.446171+00,,
507,034d088d-b98b-429d-ba81-57a1a1881d28,1 Tyiyn,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1dBs59PtG_H3cazRsyYFlSByF1tdyVicN,https://drive.google.com/uc?export=view&id=14kCCl8XwISpt-X_rdzC-YLQcLsq0uqEk,,2025-06-04 23:03:29.446171+00,,
508,034d088d-b98b-429d-ba81-57a1a1881d28,1 Tyiyn,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1GV8XpPoWRMvuYWqVZpZh9qcH53QT7jJ_,https://drive.google.com/uc?export=view&id=1BjQJ__xlhT4tfxxp6r0znyLreX5EFHtF,,2025-06-04 23:03:29.446171+00,,
509,034d088d-b98b-429d-ba81-57a1a1881d28,1 Som,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=14XEovGIsVfb5lwSb4rLt5lPxit2jAqy0,https://drive.google.com/uc?export=view&id=1Im7TeTZovaeVYxCJww8Z_JUJ9TwIOyt_,,2025-06-04 23:03:29.446171+00,,
510,034d088d-b98b-429d-ba81-57a1a1881d28,1 Manat,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1uIJ-IHkvg-FPphzuhqyWI1P1Jz9LF9HI,https://drive.google.com/uc?export=view&id=1Sz15iZ-l2mCl13AOe4ZmBy3SB2BdHPbJ,,2025-06-04 23:03:29.446171+00,,
511,034d088d-b98b-429d-ba81-57a1a1881d28,1 Centavo,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1EunVX6LjFC7zcJqTF-QeGi2LiHjoIhPu,https://drive.google.com/uc?export=view&id=1NGcA0g1iXp1bcnIDzxuhlYBX2rwJFKO7,,2025-06-04 23:03:29.446171+00,,
512,034d088d-b98b-429d-ba81-57a1a1881d28,5 Fen,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1nWvdxoZbJcwTgy3a97-dA7AW56cyBBvM,https://drive.google.com/uc?export=view&id=11VB2Y9db8pI-Y26DCEBfdw6xTykwpVXG,,2025-06-04 23:03:29.446171+00,,
513,034d088d-b98b-429d-ba81-57a1a1881d28,"1 Fen ",,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1gfUmKdjRLczC1RbO2KY3yfPZCVVpBbGs,https://drive.google.com/uc?export=view&id=1HFlCIn2zXzkX2dcPDlubeKG8odVOuS66,,2025-06-04 23:03:29.446171+00,,
514,034d088d-b98b-429d-ba81-57a1a1881d28,1000 Rupiah,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1gnCRI73SsTY71rRYA86ht2jJhoWQDV0s,https://drive.google.com/uc?export=view&id=1a1bRH9rwp7e9LcJlgNWIyyRQDS6LNl3y,,2025-06-04 23:03:29.446171+00,,
515,034d088d-b98b-429d-ba81-57a1a1881d28,1 Ngultrum,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=14b7X5j5jqKQiIEJXE2Ah9veWS-rllZDO,https://drive.google.com/uc?export=view&id=1GwtC06jhRyRtTT7mtDpTlilGKZmWid8C,,2025-06-04 23:03:29.446171+00,,
516,034d088d-b98b-429d-ba81-57a1a1881d28,100 Riels,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1zYrb7zsYoyBYP8bVdDrjiVLqpaUtHSK2,https://drive.google.com/uc?export=view&id=1sltw8jEHe8RMkjeLmhbQIzLaco2Sbsr-,,2025-06-04 23:03:29.446171+00,,
517,034d088d-b98b-429d-ba81-57a1a1881d28,10 Fen,,molto-buona,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=16PytWEy4snpdrDyn1eM1BcebFd0Hkfex,https://drive.google.com/uc?export=view&id=1nlH4czqO5SIjErTmkiYWpTuZ6wCfzRga,,2025-06-04 23:03:29.446171+00,,
518,034d088d-b98b-429d-ba81-57a1a1881d28,5 Som,,ottima,,2025-06-04 23:03:29.446171+00,2025-06-04 23:03:29.446171+00,moneta,,,https://drive.google.com/uc?export=view&id=1zX8T_Mbkd6vrtpkWt2XUyZF9D6Ltrhvp,https://drive.google.com/uc?export=view&id=1P4Pm61DBSESzrcDC_0ArM06GxvlEWq4j,,2025-06-04 23:03:29.446171+00,,
